state,date,year,month,unemployment_rate,disaster_count_month,disaster_exposure_12m
Kansas,2010-02-01,2010,2,7.6,0,69.0
Kansas,2010-03-01,2010,3,7.4,51,120.0
Kansas,2010-04-01,2010,4,6.8,0,120.0
Kansas,2010-05-01,2010,5,6.7,0,120.0
Kansas,2010-06-01,2010,6,6.8,0,59.0
Kansas,2010-07-01,2010,7,7.2,0,59.0
Kansas,2010-08-01,2010,8,7.0,41,100.0
Kansas,2010-09-01,2010,9,6.7,0,95.0
Kansas,2010-10-01,2010,10,6.6,0,95.0
Kansas,2010-11-01,2010,11,6.6,0,95.0
Kansas,2010-12-01,2010,12,6.4,0,92.0
Kansas,2011-01-01,2011,1,7.1,0,92.0
Kansas,2011-02-01,2011,2,6.9,0,92.0
Kansas,2011-03-01,2011,3,6.7,0,41.0
Kansas,2011-04-01,2011,4,6.1,2,43.0
Kansas,2011-05-01,2011,5,6.2,0,43.0
Kansas,2011-06-01,2011,6,6.5,4,47.0
Kansas,2011-07-01,2011,7,6.8,25,72.0
Kansas,2011-08-01,2011,8,6.6,0,31.0
Kansas,2011-09-01,2011,9,6.2,4,35.0
Kansas,2011-10-01,2011,10,6.0,0,35.0
Kansas,2011-11-01,2011,11,5.6,0,35.0
Kansas,2011-12-01,2011,12,5.6,0,35.0
Kansas,2012-01-01,2012,1,6.1,0,35.0
Kansas,2012-02-01,2012,2,6.2,0,35.0
Kansas,2012-03-01,2012,3,6.0,0,35.0
Kansas,2012-04-01,2012,4,5.4,0,33.0
Kansas,2012-05-01,2012,5,5.5,14,47.0
Kansas,2012-06-01,2012,6,5.9,0,43.0
Kansas,2012-07-01,2012,7,6.3,0,18.0
Kansas,2012-08-01,2012,8,5.9,0,18.0
Kansas,2012-09-01,2012,9,5.2,0,14.0
Kansas,2012-10-01,2012,10,5.3,0,14.0
Kansas,2012-11-01,2012,11,5.0,0,14.0
Kansas,2012-12-01,2012,12,5.2,0,14.0
Kansas,2013-01-01,2013,1,6.1,0,14.0
Kansas,2013-02-01,2013,2,5.9,0,14.0
Kansas,2013-03-01,2013,3,5.6,0,14.0
Kansas,2013-04-01,2013,4,5.1,23,37.0
Kansas,2013-05-01,2013,5,5.4,0,23.0
Kansas,2013-06-01,2013,6,5.7,0,23.0
Kansas,2013-07-01,2013,7,5.9,0,23.0
Kansas,2013-08-01,2013,8,5.5,0,23.0
Kansas,2013-09-01,2013,9,4.9,0,23.0
Kansas,2013-10-01,2013,10,4.8,46,69.0
Kansas,2013-11-01,2013,11,4.4,0,69.0
Kansas,2013-12-01,2013,12,4.4,0,69.0
Kansas,2014-01-01,2014,1,5.0,0,69.0
Kansas,2014-02-01,2014,2,5.2,0,69.0
Kansas,2014-03-01,2014,3,5.0,0,69.0
Kansas,2014-04-01,2014,4,4.2,0,46.0
Kansas,2014-05-01,2014,5,4.5,0,46.0
Kansas,2014-06-01,2014,6,4.8,0,46.0
Kansas,2014-07-01,2014,7,5.2,0,46.0
Kansas,2014-08-01,2014,8,4.7,0,46.0
Kansas,2014-09-01,2014,9,4.2,0,46.0
Kansas,2014-10-01,2014,10,3.9,0,0.0
Kansas,2014-11-01,2014,11,3.9,0,0.0
Kansas,2014-12-01,2014,12,3.8,0,0.0
Kansas,2015-01-01,2015,1,4.6,0,0.0
Kansas,2015-02-01,2015,2,4.6,0,0.0
Kansas,2015-03-01,2015,3,4.5,0,0.0
Kansas,2015-04-01,2015,4,4.2,0,0.0
Kansas,2015-05-01,2015,5,4.4,0,0.0
Kansas,2015-06-01,2015,6,4.4,0,0.0
Kansas,2015-07-01,2015,7,4.7,44,44.0
Kansas,2015-08-01,2015,8,4.2,0,44.0
Kansas,2015-09-01,2015,9,3.7,0,44.0
Kansas,2015-10-01,2015,10,3.7,0,44.0
Kansas,2015-11-01,2015,11,3.5,0,44.0
Kansas,2015-12-01,2015,12,3.6,0,44.0
Kansas,2016-01-01,2016,1,4.1,0,44.0
Kansas,2016-02-01,2016,2,4.2,0,44.0
Kansas,2016-03-01,2016,3,4.1,2,46.0
Kansas,2016-04-01,2016,4,3.8,1,47.0
Kansas,2016-05-01,2016,5,3.8,0,47.0
Kansas,2016-06-01,2016,6,4.4,0,47.0
Kansas,2016-07-01,2016,7,4.7,0,3.0
Kansas,2016-08-01,2016,8,4.4,0,3.0
Kansas,2016-09-01,2016,9,4.0,0,3.0
Kansas,2016-10-01,2016,10,4.0,13,16.0
Kansas,2016-11-01,2016,11,3.6,0,16.0
Kansas,2016-12-01,2016,12,3.6,0,16.0
Kansas,2017-01-01,2017,1,4.1,0,16.0
Kansas,2017-02-01,2017,2,4.1,20,36.0
Kansas,2017-03-01,2017,3,3.8,11,45.0
Kansas,2017-04-01,2017,4,3.5,0,44.0
Kansas,2017-05-01,2017,5,3.6,0,44.0
Kansas,2017-06-01,2017,6,3.8,27,71.0
Kansas,2017-07-01,2017,7,4.2,0,71.0
Kansas,2017-08-01,2017,8,4.0,0,71.0
Kansas,2017-09-01,2017,9,3.3,0,71.0
Kansas,2017-10-01,2017,10,3.1,0,58.0
Kansas,2017-11-01,2017,11,3.1,2,60.0
Kansas,2017-12-01,2017,12,3.1,0,60.0
Kansas,2018-01-01,2018,1,3.6,0,60.0
Kansas,2018-02-01,2018,2,3.8,0,40.0
Kansas,2018-03-01,2018,3,3.6,0,29.0
Kansas,2018-04-01,2018,4,3.1,0,29.0
Kansas,2018-05-01,2018,5,3.1,0,29.0
Kansas,2018-06-01,2018,6,3.6,0,2.0
Kansas,2018-07-01,2018,7,3.8,0,2.0
Kansas,2018-08-01,2018,8,3.5,0,2.0
Kansas,2018-09-01,2018,9,2.9,0,2.0
Kansas,2018-10-01,2018,10,3.0,8,10.0
Kansas,2018-11-01,2018,11,2.7,0,8.0
Kansas,2018-12-01,2018,12,3.0,0,8.0
Kansas,2019-01-01,2019,1,3.7,0,8.0
Kansas,2019-02-01,2019,2,3.5,14,22.0
Kansas,2019-03-01,2019,3,3.4,0,22.0
Kansas,2019-04-01,2019,4,2.8,0,22.0
Kansas,2019-05-01,2019,5,3.0,33,55.0
Kansas,2019-06-01,2019,6,3.3,70,125.0
Kansas,2019-07-01,2019,7,3.8,0,125.0
Kansas,2019-08-01,2019,8,3.4,0,125.0
Kansas,2019-09-01,2019,9,2.8,0,125.0
Kansas,2019-10-01,2019,10,2.9,0,117.0
Kansas,2019-11-01,2019,11,2.7,0,117.0
Kansas,2019-12-01,2019,12,2.7,0,117.0
Kansas,2020-01-01,2020,1,3.2,0,117.0
Kansas,2020-02-01,2020,2,3.2,0,103.0
Kansas,2020-03-01,2020,3,3.6,233,336.0
Kansas,2020-04-01,2020,4,11.8,0,336.0
Kansas,2020-05-01,2020,5,9.3,0,303.0
Kansas,2020-06-01,2020,6,7.5,0,233.0
Kansas,2020-07-01,2020,7,7.3,0,233.0
Kansas,2020-08-01,2020,8,5.9,0,233.0
Kansas,2020-09-01,2020,9,5.3,0,233.0
Kansas,2020-10-01,2020,10,4.6,0,233.0
Kansas,2020-11-01,2020,11,4.2,0,233.0
Kansas,2020-12-01,2020,12,4.1,0,233.0
Kansas,2021-01-01,2021,1,4.3,0,233.0
Kansas,2021-02-01,2021,2,4.0,0,233.0
Kansas,2021-03-01,2021,3,3.7,0,0.0
Kansas,2021-04-01,2021,4,3.4,0,0.0
Kansas,2021-05-01,2021,5,3.4,0,0.0
Kansas,2021-06-01,2021,6,4.1,0,0.0
Kansas,2021-07-01,2021,7,4.1,0,0.0
Kansas,2021-08-01,2021,8,3.6,0,0.0
Kansas,2021-09-01,2021,9,2.9,0,0.0
Kansas,2021-10-01,2021,10,2.8,0,0.0
Kansas,2021-11-01,2021,11,2.2,0,0.0
Kansas,2021-12-01,2021,12,2.0,0,0.0
Kansas,2022-01-01,2022,1,2.8,0,0.0
Kansas,2022-02-01,2022,2,2.8,55,55.0
Kansas,2022-03-01,2022,3,2.7,2,57.0
Kansas,2022-04-01,2022,4,2.3,0,57.0
Kansas,2022-05-01,2022,5,2.5,20,77.0
Kansas,2022-06-01,2022,6,2.9,0,77.0
Kansas,2022-07-01,2022,7,3.3,0,77.0
Kansas,2022-08-01,2022,8,3.2,0,77.0
Kansas,2022-09-01,2022,9,2.6,0,77.0
Kansas,2022-10-01,2022,10,2.8,0,77.0
Kansas,2022-11-01,2022,11,2.5,0,77.0
Kansas,2022-12-01,2022,12,2.4,0,77.0
Kansas,2023-01-01,2023,1,3.0,0,77.0
Kansas,2023-02-01,2023,2,3.2,0,22.0
Kansas,2023-03-01,2023,3,3.0,0,20.0
Kansas,2023-04-01,2023,4,2.6,1,21.0
Kansas,2023-05-01,2023,5,2.8,0,1.0
Kansas,2023-06-01,2023,6,3.0,0,1.0
Kansas,2023-07-01,2023,7,3.2,0,1.0
Kansas,2023-08-01,2023,8,3.2,0,1.0
Kansas,2023-09-01,2023,9,2.8,0,1.0
Kansas,2023-10-01,2023,10,3.0,21,22.0
Kansas,2023-11-01,2023,11,2.3,0,22.0
Kansas,2023-12-01,2023,12,2.4,0,22.0
Kansas,2024-01-01,2024,1,3.1,0,22.0
Kansas,2024-02-01,2024,2,3.6,0,22.0
Kansas,2024-03-01,2024,3,3.4,0,22.0
Kansas,2024-04-01,2024,4,3.1,17,38.0
Kansas,2024-05-01,2024,5,3.4,0,38.0
Kansas,2024-06-01,2024,6,3.9,0,38.0
Kansas,2024-07-01,2024,7,4.4,13,51.0
Kansas,2024-08-01,2024,8,4.1,14,65.0
Kansas,2024-09-01,2024,9,3.4,17,82.0
Kansas,2024-10-01,2024,10,3.7,0,61.0
Kansas,2024-11-01,2024,11,3.5,0,61.0
Kansas,2024-12-01,2024,12,3.3,0,61.0
Kansas,2025-01-01,2025,1,3.9,0,61.0
Kansas,2025-02-01,2025,2,4.1,0,61.0
Kansas,2025-03-01,2025,3,3.8,1,62.0
Kansas,2025-04-01,2025,4,3.6,0,45.0
Kansas,2025-05-01,2025,5,3.7,28,73.0
Kansas,2025-06-01,2025,6,4.1,0,73.0
Kansas,2025-07-01,2025,7,4.4,11,71.0
Kansas,2025-08-01,2025,8,4.3,0,57.0
Kansas,2025-09-01,2025,9,3.6,16,56.0
Kentucky,2006-01-01,2006,1,6.5,0,
Kentucky,2006-02-01,2006,2,6.7,0,
Kentucky,2006-03-01,2006,3,6.3,0,
Kentucky,2006-04-01,2006,4,5.7,0,
Kentucky,2006-05-01,2006,5,5.6,0,
Kentucky,2006-06-01,2006,6,6.0,0,
Kentucky,2006-07-01,2006,7,6.1,0,
Kentucky,2006-08-01,2006,8,5.4,0,
Kentucky,2006-09-01,2006,9,5.3,0,
Kentucky,2006-10-01,2006,10,5.0,0,
Kentucky,2006-11-01,2006,11,5.1,0,
Kentucky,2006-12-01,2006,12,5.0,0,0.0
Kentucky,2007-01-01,2007,1,6.2,0,0.0
Kentucky,2007-02-01,2007,2,6.3,0,0.0
Kentucky,2007-03-01,2007,3,5.8,0,0.0
Kentucky,2007-04-01,2007,4,5.1,0,0.0
Kentucky,2007-05-01,2007,5,5.1,9,9.0
Kentucky,2007-06-01,2007,6,5.6,0,9.0
Kentucky,2007-07-01,2007,7,5.6,0,9.0
Kentucky,2007-08-01,2007,8,5.0,0,9.0
Kentucky,2007-09-01,2007,9,5.0,0,9.0
Kentucky,2007-10-01,2007,10,4.8,0,9.0
Kentucky,2007-11-01,2007,11,4.7,0,9.0
Kentucky,2007-12-01,2007,12,5.3,0,9.0
Kentucky,2008-01-01,2008,1,5.9,0,9.0
Kentucky,2008-02-01,2008,2,6.0,23,32.0
Kentucky,2008-03-01,2008,3,6.2,0,32.0
Kentucky,2008-04-01,2008,4,5.4,0,32.0
Kentucky,2008-05-01,2008,5,5.9,15,38.0
Kentucky,2008-06-01,2008,6,6.5,0,38.0
Kentucky,2008-07-01,2008,7,6.7,0,38.0
Kentucky,2008-08-01,2008,8,6.6,0,38.0
Kentucky,2008-09-01,2008,9,6.6,0,38.0
Kentucky,2008-10-01,2008,10,6.7,35,73.0
Kentucky,2008-11-01,2008,11,7.1,0,73.0
Kentucky,2008-12-01,2008,12,8.2,0,73.0
Kentucky,2009-01-01,2009,1,10.2,100,173.0
Kentucky,2009-02-01,2009,2,10.8,103,253.0
Kentucky,2009-03-01,2009,3,11.0,0,253.0
Kentucky,2009-04-01,2009,4,10.2,0,253.0
Kentucky,2009-05-01,2009,5,10.8,24,262.0
Kentucky,2009-06-01,2009,6,11.4,0,262.0
Kentucky,2009-07-01,2009,7,11.2,0,262.0
Kentucky,2009-08-01,2009,8,10.6,2,264.0
Kentucky,2009-09-01,2009,9,10.4,0,264.0
Kentucky,2009-10-01,2009,10,10.3,0,229.0
Kentucky,2009-11-01,2009,11,10.1,0,229.0
Kentucky,2009-12-01,2009,12,10.4,0,229.0
Kentucky,2010-01-01,2010,1,11.7,0,129.0
Kentucky,2010-02-01,2010,2,11.9,0,26.0
Kentucky,2010-03-01,2010,3,11.3,0,26.0
Kentucky,2010-04-01,2010,4,10.2,0,26.0
Kentucky,2010-05-01,2010,5,10.1,83,85.0
Kentucky,2010-06-01,2010,6,10.3,0,85.0
Kentucky,2010-07-01,2010,7,10.3,8,93.0
Kentucky,2010-08-01,2010,8,9.8,0,91.0
Kentucky,2010-09-01,2010,9,9.6,0,91.0
Kentucky,2010-10-01,2010,10,9.4,0,91.0
Kentucky,2010-11-01,2010,11,9.6,0,91.0
Kentucky,2010-12-01,2010,12,9.5,0,91.0
Kentucky,2011-01-01,2011,1,10.6,0,91.0
Kentucky,2011-02-01,2011,2,10.4,0,91.0
Kentucky,2011-03-01,2011,3,9.9,0,91.0
Kentucky,2011-04-01,2011,4,9.1,0,91.0
Kentucky,2011-05-01,2011,5,9.3,79,87.0
Kentucky,2011-06-01,2011,6,9.8,0,87.0
Kentucky,2011-07-01,2011,7,9.9,7,86.0
Kentucky,2011-08-01,2011,8,9.1,0,86.0
Kentucky,2011-09-01,2011,9,9.1,0,86.0
Kentucky,2011-10-01,2011,10,8.6,0,86.0
Kentucky,2011-11-01,2011,11,8.3,0,86.0
Kentucky,2011-12-01,2011,12,8.4,0,86.0
Kentucky,2012-01-01,2012,1,9.1,0,86.0
Kentucky,2012-02-01,2012,2,9.1,0,86.0
Kentucky,2012-03-01,2012,3,8.7,23,109.0
Kentucky,2012-04-01,2012,4,7.7,0,109.0
Kentucky,2012-05-01,2012,5,8.0,0,30.0
Kentucky,2012-06-01,2012,6,8.6,0,30.0
Kentucky,2012-07-01,2012,7,8.7,0,23.0
Kentucky,2012-08-01,2012,8,8.1,0,23.0
Kentucky,2012-09-01,2012,9,7.7,0,23.0
Kentucky,2012-10-01,2012,10,7.6,0,23.0
Kentucky,2012-11-01,2012,11,7.4,0,23.0
Kentucky,2012-12-01,2012,12,7.8,0,23.0
Kentucky,2013-01-01,2013,1,8.8,0,23.0
Kentucky,2013-02-01,2013,2,8.6,0,23.0
Kentucky,2013-03-01,2013,3,8.4,0,0.0
Kentucky,2013-04-01,2013,4,7.5,0,0.0
Kentucky,2013-05-01,2013,5,7.9,0,0.0
Kentucky,2013-06-01,2013,6,8.6,0,0.0
Kentucky,2013-07-01,2013,7,8.4,0,0.0
Kentucky,2013-08-01,2013,8,7.6,0,0.0
Kentucky,2013-09-01,2013,9,7.6,0,0.0
Kentucky,2013-10-01,2013,10,7.6,0,0.0
Kentucky,2013-11-01,2013,11,7.2,0,0.0
Kentucky,2013-12-01,2013,12,7.0,0,0.0
Kentucky,2014-01-01,2014,1,7.9,0,0.0
Kentucky,2014-02-01,2014,2,8.2,0,0.0
Kentucky,2014-03-01,2014,3,7.8,0,0.0
Kentucky,2014-04-01,2014,4,6.4,0,0.0
Kentucky,2014-05-01,2014,5,6.6,0,0.0
Kentucky,2014-06-01,2014,6,6.8,0,0.0
Kentucky,2014-07-01,2014,7,6.8,0,0.0
Kentucky,2014-08-01,2014,8,5.9,0,0.0
Kentucky,2014-09-01,2014,9,5.5,4,4.0
Kentucky,2014-10-01,2014,10,5.1,0,4.0
Kentucky,2014-11-01,2014,11,5.2,0,4.0
Kentucky,2014-12-01,2014,12,5.0,0,4.0
Kentucky,2015-01-01,2015,1,6.0,0,4.0
Kentucky,2015-02-01,2015,2,5.8,0,4.0
Kentucky,2015-03-01,2015,3,5.8,0,4.0
Kentucky,2015-04-01,2015,4,4.9,41,45.0
Kentucky,2015-05-01,2015,5,5.2,88,133.0
Kentucky,2015-06-01,2015,6,5.5,0,133.0
Kentucky,2015-07-01,2015,7,5.7,0,133.0
Kentucky,2015-08-01,2015,8,4.9,34,167.0
Kentucky,2015-09-01,2015,9,4.8,0,163.0
Kentucky,2015-10-01,2015,10,4.7,0,163.0
Kentucky,2015-11-01,2015,11,4.8,0,163.0
Kentucky,2015-12-01,2015,12,4.9,0,163.0
Kentucky,2016-01-01,2016,1,5.7,0,163.0
Kentucky,2016-02-01,2016,2,5.7,0,163.0
Kentucky,2016-03-01,2016,3,5.6,0,163.0
Kentucky,2016-04-01,2016,4,4.7,0,122.0
Kentucky,2016-05-01,2016,5,4.8,0,34.0
Kentucky,2016-06-01,2016,6,5.4,0,34.0
Kentucky,2016-07-01,2016,7,5.3,0,34.0
Kentucky,2016-08-01,2016,8,4.8,20,20.0
Kentucky,2016-09-01,2016,9,4.8,0,20.0
Kentucky,2016-10-01,2016,10,4.7,0,20.0
Kentucky,2016-11-01,2016,11,4.4,5,25.0
Kentucky,2016-12-01,2016,12,4.7,0,25.0
Kentucky,2017-01-01,2017,1,5.7,0,25.0
Kentucky,2017-02-01,2017,2,5.7,0,25.0
Kentucky,2017-03-01,2017,3,5.3,0,25.0
Kentucky,2017-04-01,2017,4,4.6,0,25.0
Kentucky,2017-05-01,2017,5,4.7,0,25.0
Kentucky,2017-06-01,2017,6,5.3,0,25.0
Kentucky,2017-07-01,2017,7,5.3,0,25.0
Kentucky,2017-08-01,2017,8,4.6,0,5.0
Kentucky,2017-09-01,2017,9,4.2,0,5.0
Kentucky,2017-10-01,2017,10,4.0,0,5.0
Kentucky,2017-11-01,2017,11,3.8,0,0.0
Kentucky,2017-12-01,2017,12,3.9,0,0.0
Kentucky,2018-01-01,2018,1,4.7,0,0.0
Kentucky,2018-02-01,2018,2,4.8,0,0.0
Kentucky,2018-03-01,2018,3,4.6,0,0.0
Kentucky,2018-04-01,2018,4,3.9,57,57.0
Kentucky,2018-05-01,2018,5,4.0,0,57.0
Kentucky,2018-06-01,2018,6,4.7,0,57.0
Kentucky,2018-07-01,2018,7,4.6,0,57.0
Kentucky,2018-08-01,2018,8,3.9,0,57.0
Kentucky,2018-09-01,2018,9,4.0,0,57.0
Kentucky,2018-10-01,2018,10,3.8,0,57.0
Kentucky,2018-11-01,2018,11,3.5,0,57.0
Kentucky,2018-12-01,2018,12,3.8,0,57.0
Kentucky,2019-01-01,2019,1,4.7,0,57.0
Kentucky,2019-02-01,2019,2,4.7,0,57.0
Kentucky,2019-03-01,2019,3,4.7,0,57.0
Kentucky,2019-04-01,2019,4,3.8,61,61.0
Kentucky,2019-05-01,2019,5,4.0,0,61.0
Kentucky,2019-06-01,2019,6,4.6,0,61.0
Kentucky,2019-07-01,2019,7,4.6,0,61.0
Kentucky,2019-08-01,2019,8,3.9,0,61.0
Kentucky,2019-09-01,2019,9,3.6,0,61.0
Kentucky,2019-10-01,2019,10,3.6,0,61.0
Kentucky,2019-11-01,2019,11,3.5,0,61.0
Kentucky,2019-12-01,2019,12,3.6,0,61.0
Kentucky,2020-01-01,2020,1,4.5,0,61.0
Kentucky,2020-02-01,2020,2,4.4,0,61.0
Kentucky,2020-03-01,2020,3,5.2,240,301.0
Kentucky,2020-04-01,2020,4,16.1,27,267.0
Kentucky,2020-05-01,2020,5,12.9,0,267.0
Kentucky,2020-06-01,2020,6,5.8,0,267.0
Kentucky,2020-07-01,2020,7,6.1,0,267.0
Kentucky,2020-08-01,2020,8,4.9,0,267.0
Kentucky,2020-09-01,2020,9,4.8,0,267.0
Kentucky,2020-10-01,2020,10,4.2,0,267.0
Kentucky,2020-11-01,2020,11,4.1,0,267.0
Kentucky,2020-12-01,2020,12,4.6,0,267.0
Kentucky,2021-01-01,2021,1,5.2,0,267.0
Kentucky,2021-02-01,2021,2,5.1,0,267.0
Kentucky,2021-03-01,2021,3,4.9,45,72.0
Kentucky,2021-04-01,2021,4,4.2,50,95.0
Kentucky,2021-05-01,2021,5,4.2,0,95.0
Kentucky,2021-06-01,2021,6,5.4,0,95.0
Kentucky,2021-07-01,2021,7,5.0,0,95.0
Kentucky,2021-08-01,2021,8,4.2,0,95.0
Kentucky,2021-09-01,2021,9,4.1,0,95.0
Kentucky,2021-10-01,2021,10,3.9,0,95.0
Kentucky,2021-11-01,2021,11,3.7,0,95.0
Kentucky,2021-12-01,2021,12,3.6,39,134.0
Kentucky,2022-01-01,2022,1,4.6,0,134.0
Kentucky,2022-02-01,2022,2,4.4,13,147.0
Kentucky,2022-03-01,2022,3,4.4,0,102.0
Kentucky,2022-04-01,2022,4,3.5,0,52.0
Kentucky,2022-05-01,2022,5,3.9,0,52.0
Kentucky,2022-06-01,2022,6,4.5,0,52.0
Kentucky,2022-07-01,2022,7,4.5,20,72.0
Kentucky,2022-08-01,2022,8,4.0,0,72.0
Kentucky,2022-09-01,2022,9,3.7,0,72.0
Kentucky,2022-10-01,2022,10,3.8,0,72.0
Kentucky,2022-11-01,2022,11,3.7,0,72.0
Kentucky,2022-12-01,2022,12,3.6,0,33.0
Kentucky,2023-01-01,2023,1,4.5,0,33.0
Kentucky,2023-02-01,2023,2,4.7,0,20.0
Kentucky,2023-03-01,2023,3,4.3,0,20.0
Kentucky,2023-04-01,2023,4,3.6,88,108.0
Kentucky,2023-05-01,2023,5,4.1,22,130.0
Kentucky,2023-06-01,2023,6,4.7,0,130.0
Kentucky,2023-07-01,2023,7,4.6,0,110.0
Kentucky,2023-08-01,2023,8,4.3,0,110.0
Kentucky,2023-09-01,2023,9,4.2,0,110.0
Kentucky,2023-10-01,2023,10,4.1,0,110.0
Kentucky,2023-11-01,2023,11,4.1,0,110.0
Kentucky,2023-12-01,2023,12,4.2,0,110.0
Kentucky,2024-01-01,2024,1,5.0,0,110.0
Kentucky,2024-02-01,2024,2,5.4,0,110.0
Kentucky,2024-03-01,2024,3,5.1,0,110.0
Kentucky,2024-04-01,2024,4,4.4,0,22.0
Kentucky,2024-05-01,2024,5,4.6,11,11.0
Kentucky,2024-06-01,2024,6,5.4,0,11.0
Kentucky,2024-07-01,2024,7,5.8,58,69.0
Kentucky,2024-08-01,2024,8,5.3,0,69.0
Kentucky,2024-09-01,2024,9,4.9,0,69.0
Kentucky,2024-10-01,2024,10,5.0,0,69.0
Kentucky,2024-11-01,2024,11,5.0,34,103.0
Kentucky,2024-12-01,2024,12,5.0,0,103.0
Kentucky,2025-01-01,2025,1,5.5,0,103.0
Kentucky,2025-02-01,2025,2,5.5,189,292.0
Kentucky,2025-03-01,2025,3,5.5,0,292.0
Kentucky,2025-04-01,2025,4,4.4,211,503.0
Kentucky,2025-05-01,2025,5,4.4,39,531.0
Kentucky,2025-06-01,2025,6,4.9,0,531.0
Kentucky,2025-07-01,2025,7,5.6,0,473.0
Kentucky,2025-08-01,2025,8,4.4,0,473.0
Kentucky,2025-09-01,2025,9,4.5,0,473.0
Louisiana,2006-01-01,2006,1,5.0,0,
Louisiana,2006-02-01,2006,2,4.0,0,
Louisiana,2006-03-01,2006,3,4.0,0,
Louisiana,2006-04-01,2006,4,3.8,0,
Louisiana,2006-05-01,2006,5,4.1,0,
Louisiana,2006-06-01,2006,6,4.8,0,
Louisiana,2006-07-01,2006,7,4.2,0,
Louisiana,2006-08-01,2006,8,4.1,0,
Louisiana,2006-09-01,2006,9,4.1,0,
Louisiana,2006-10-01,2006,10,3.9,0,
Louisiana,2006-11-01,2006,11,3.9,24,
Louisiana,2006-12-01,2006,12,3.7,0,24.0
Louisiana,2007-01-01,2007,1,4.5,0,24.0
Louisiana,2007-02-01,2007,2,3.9,3,27.0
Louisiana,2007-03-01,2007,3,3.8,0,27.0
Louisiana,2007-04-01,2007,4,3.8,0,27.0
Louisiana,2007-05-01,2007,5,4.2,0,27.0
Louisiana,2007-06-01,2007,6,4.8,0,27.0
Louisiana,2007-07-01,2007,7,4.5,0,27.0
Louisiana,2007-08-01,2007,8,4.2,0,27.0
Louisiana,2007-09-01,2007,9,4.1,0,27.0
Louisiana,2007-10-01,2007,10,3.6,0,27.0
Louisiana,2007-11-01,2007,11,3.6,0,3.0
Louisiana,2007-12-01,2007,12,3.9,0,3.0
Louisiana,2008-01-01,2008,1,4.5,0,3.0
Louisiana,2008-02-01,2008,2,3.8,0,0.0
Louisiana,2008-03-01,2008,3,4.0,0,0.0
Louisiana,2008-04-01,2008,4,3.6,0,0.0
Louisiana,2008-05-01,2008,5,4.1,0,0.0
Louisiana,2008-06-01,2008,6,5.1,0,0.0
Louisiana,2008-07-01,2008,7,5.0,0,0.0
Louisiana,2008-08-01,2008,8,5.0,64,64.0
Louisiana,2008-09-01,2008,9,5.3,97,161.0
Louisiana,2008-10-01,2008,10,5.1,0,161.0
Louisiana,2008-11-01,2008,11,5.0,0,161.0
Louisiana,2008-12-01,2008,12,5.3,0,161.0
Louisiana,2009-01-01,2009,1,6.4,0,161.0
Louisiana,2009-02-01,2009,2,6.1,0,161.0
Louisiana,2009-03-01,2009,3,6.3,0,161.0
Louisiana,2009-04-01,2009,4,6.2,0,161.0
Louisiana,2009-05-01,2009,5,6.6,0,161.0
Louisiana,2009-06-01,2009,6,7.7,0,161.0
Louisiana,2009-07-01,2009,7,7.4,0,161.0
Louisiana,2009-08-01,2009,8,7.1,0,97.0
Louisiana,2009-09-01,2009,9,6.9,0,0.0
Louisiana,2009-10-01,2009,10,6.6,0,0.0
Louisiana,2009-11-01,2009,11,6.3,0,0.0
Louisiana,2009-12-01,2009,12,6.6,11,11.0
Louisiana,2010-01-01,2010,1,7.6,0,11.0
Louisiana,2010-02-01,2010,2,6.9,0,11.0
Louisiana,2010-03-01,2010,3,6.9,0,11.0
Louisiana,2010-04-01,2010,4,6.7,0,11.0
Louisiana,2010-05-01,2010,5,7.2,0,11.0
Louisiana,2010-06-01,2010,6,8.1,0,11.0
Louisiana,2010-07-01,2010,7,7.9,0,11.0
Louisiana,2010-08-01,2010,8,7.9,0,11.0
Louisiana,2010-09-01,2010,9,7.7,0,11.0
Louisiana,2010-10-01,2010,10,7.5,0,11.0
Louisiana,2010-11-01,2010,11,7.5,0,11.0
Louisiana,2010-12-01,2010,12,7.3,0,0.0
Louisiana,2011-01-01,2011,1,8.1,0,0.0
Louisiana,2011-02-01,2011,2,7.4,0,0.0
Louisiana,2011-03-01,2011,3,7.3,0,0.0
Louisiana,2011-04-01,2011,4,6.9,0,0.0
Louisiana,2011-05-01,2011,5,7.2,26,26.0
Louisiana,2011-06-01,2011,6,8.1,0,26.0
Louisiana,2011-07-01,2011,7,7.8,0,26.0
Louisiana,2011-08-01,2011,8,7.5,22,48.0
Louisiana,2011-09-01,2011,9,7.4,0,48.0
Louisiana,2011-10-01,2011,10,7.1,8,56.0
Louisiana,2011-11-01,2011,11,6.7,0,56.0
Louisiana,2011-12-01,2011,12,6.6,0,56.0
Louisiana,2012-01-01,2012,1,7.4,0,56.0
Louisiana,2012-02-01,2012,2,6.9,0,56.0
Louisiana,2012-03-01,2012,3,6.7,0,56.0
Louisiana,2012-04-01,2012,4,6.3,0,56.0
Louisiana,2012-05-01,2012,5,6.8,0,30.0
Louisiana,2012-06-01,2012,6,7.7,0,30.0
Louisiana,2012-07-01,2012,7,7.4,0,30.0
Louisiana,2012-08-01,2012,8,6.9,89,97.0
Louisiana,2012-09-01,2012,9,6.4,0,97.0
Louisiana,2012-10-01,2012,10,6.1,0,89.0
